,Sentence,Label
11657,FUCK FAME tiene en estos momentos comentarios y los son buenos Es que es increíble la pedazo de familia Zomber #ORGULLO,neutral
11658,Na el jevo de mi mejor amiga tratando de setearme con el hermano de ella this is fucked up in so many ways,neutral
11659,Remembering BVI Xmas in July!Shannan's🍀 este miércoles Todo el mundo para alla,positive
11660,So when im at a party or something my fone is always vibrating getting txts and what not when im bored ni quien me pele,negative
11661,El vlog de hoy LA PEOR VLOGGER,positive
11662,Sueño where u at,positive
11663,Collar spiral shell Get your neckless Lista para el fin de semana Collar y aretes,neutral
11664,Cuando amaneces sin hangover #thanyougod #thankyoujesus,positive
11665,actuation #cesar #YSEA #talento #m úsica #nuestrosninos beatrizstylist telemundo telemundofans traje,neutral
11666,Mock Burlarse de/Ridiculizar a alguien Comedians love to mock politicians,positive
11667,Sexy vs Vulgar de Angie Escamilla Angieestilo Angie Escamilla,neutral
11668,Hoy es el mejor domingo GoT,positive
11669,The esta tan fucking cabron,negative
11670,Prefiero millones de road trip que jangueos relieved face person tipping hand light skin tone,positive
11671,Obvio yo soy un germe freak y punta cana ni con flip flops con fucking rain boots that shit is nasty,negative
11672,Kiss her in the middle of her sentence girls love that shit me lo imagino asi girl I 've got boy kisses her girl mono JAJAJA,positive
11673,JAJAJAJJAJAJA puedo hacer una monografia explicando lo cual no quiero hacerla y uso tus tweets como citas,positive
11674,Y mi Libra Ah wait,neutral
11675,dile a esa persona que es un poco repelente y que gracias pero I know smiling face with heart-eyes,positive
11676,Necklace Un collar con colores básicos que podrás combinarlo con muchas de tus prendas favoritas #accesories #Glam,positive
11677,Alguien dijo CHICA GAMER Y ZOMBER GIRL smiling face with heart-eyes red heart smirking face Eso será sorpresa winking face,positive
11678,no tanto como yo amor heart suit Nadie me hace tan feliz tanto como tu heart suit y no soy beaner soy Merrikan lol jk,neutral
11679,I added a video to a playlist La llegada de Hans MeBier,positive
11680,Las mejores muestras de amor son las más pequeñas en el momento exacto #christmasgift #salhuastore,positive
11681,Always my pleasure to be your stylist como siempre gracias Super fashionable #bowties,positive
11682,I went sleep at y ya estoy levantada,negative
11683,Mi unica clase de mañana es a las #blessssssss,positive
11684,Set free el celebrity que hay en tí Mira #LaBanda en #BetterMatters,neutral
11685,Leo y sus niñas #factorx,positive
11686,velamusica #TeamSbs parada José Martí #elvacilondelagatita #hialeah,neutral
11687,En vivo Feliz Viernes #memorialWeekend #elvacilondelaGatita,positive
11688,Alguien que me explique qué está pasando con Ana Cacho que tengo el TL desborda 'o de su nombre,neutral
11689,Loca por que me llegue el ID necesito salirrrrrrr,negative
11690,La Gatita Beack Party este Lunes,negative
11691,Hay pero Q Sweet,positive
11692,lol te conviene xque ahora puedes ir a garar de la buena kissing face dashing away maple leaf fire face with tears of joy OK hand,positive
11693,No me vayas a odiar por esta respuesta lo pensé mucho antes de dártela pero quiero ser honesta sorry,negative
11694,I just got carried away MUY usado dejarse llevar I meant to leave the party earlier but I just got carried away talking,neutral
11695,#quote #elvacilondelagatita,positive
11696,I do n't think Marta is I actually think she is very Tímida Extrovertida,positive
11697,#Repost jesusfoto with repostapp las tradiciones en algun momento no eran tradiciones,positive
11698,Keep your hands off me No me toques/No me pongas las manos encima You touched that dirty rat keep your hands off me,negative
11699,For LGBT Latinos A Need Not To Be Invisible In Tragedy As Orlando Strikes Close To Home,negative
11700,This Moto X looks like it was crafted in a woodshop Check it out,positive
11701,no face with tears of joy Cuando en el sign de kk está prendido el circulo rojo es que están haciendo fresh en el momento y te dan en la fila grinning face with smiling eyes,positive
11702,En el gym siento que todos me miran,negative
11703,Eso de pedir ir a un prom es como bien pendejo Si pide tanto mas vale que hasta trague no jodas,neutral
11704,Me preocupo por personas que no se preocupan por mí fuck that,neutral
11705,looking mighty fine tho #felizanonuevo,positive
11706,el pollen count esta super alto hoy me morire de alergia rip mi nariz,negative
11707,La Gatita Deals on Wheels,neutral
11708,aghh es que quiero estar fit pero estoy vaga,positive
11709,Disfrutando de mi isla #isabela #puertorico #oceanfront,neutral
11710,Madre mía de mi vida y del amor menudos VIDEACOS están saliendo Get hyped Pero MUY hyped Va a valer la pena la espera red heart,positive
11711,lo has pintado con tipex,neutral
11712,Como ustedes tienen tiempo para irse de roadtrips y eso Yo quiero worried face,positive
11713,de repente vas a ver que todos se van a levantar lol,positive
11714,Buen dia a to 'os,positive
11715,Brutal #bluemanity #jetblue,positive
11716,La moda es un lenguaje instantáneo M Prada Salhuaoutfit blusa Shadow Knot short Pedidos al,neutral
11717,Buenas tardes Zombers Ahora mismo me dispongo a escribir la primera palabra del rap de Black Ops Zombies smiling face with heart-eyes red heart,positive
11718,Cada vez que le dé like a algo voy a dejar el de 'o pega 'o,neutral
11719,mañana empieza mi senior year fire,positive
11720,Zombers En dias se cierran las votaciones de premios vlogger Ultimo esfuerzo Solo se puede votar vez smiling face with heart-eyes smiling face with heart-eyes,neutral
11721,For More information on my work visit Para mas información sobre mi trabajo,positive
11722,Come up Varias cosas una es Aparecer I need to pay off my ticket but I ’m broke How am I going to come up with the money,negative
11723,Disfrutando una abordo #Liberty para mi esposa #PuertoRico,positive
11724,#PrayForPaco #SobreviviendoComoPaco #EspecialDeWapa,positive
11725,El vlog de hoy pequeños amigos un poco raros SOLEDAD MARCAS Y ERUCTO EN LA CARA,positive
11726,o hacemos roadtrip pa crash beaming face with smiling eyes,positive
11727,silently whispers buen provecho to myself because i 'm surrounded by americans,negative
11728,you asked ya lo borre so chill jajajajaja,positive
11729,hablando claro que se joda to,negative
11730,Do n't say anything just retweet ASCOOOO,neutral
11731,Seducir en un sofá Expectativa vs Realidad,positive
11732,Westland mall todos los Domingos #Ponteenformaconlagatita de a totalmente gratis,neutral
11733,NECESITO UN MASAJE FULLLL BODYYY,positive
11734,Fond tenerle cariño a alguien I ’ve become fond of him Le cogí cariño/aprecio,positive
11735,I have a crush on you en realidad no significa que estoy enamorad@ solo q me gustas MUCHO I 'm in love estoy enamorado cosas diferentes,positive
11736,Perks de tener trust issues Nada,positive
11737,Zombers ayudadnos a firmar en la página que ha creado para traducir el juego de Black Desert Thanks,positive
11738,Manana voy a conquistar la will forever be an amazing song Not because me la dedicaron but because my momma always jams to it,positive
11739,cactus Country shirts cactus Las Camisas a cuadros de algodón son una opción informal y trendy Pedidos al,positive
11740,Esperando a #Santa en la #playa con #Sangriiia y #octoberfest #samueladams,positive
11741,Ya me Kiero ir so where is my dad man red heart,neutral
11742,Why tf is everyone on my tl talking about they need to take a shit #nopostacabron #pinchescagones,negative
11743,A cuantos Y FAVS llegamos para el pedazo de RAP PLAY de hoy ZOMBERS,positive
11744,Fucking parking de Garden Hills person getting massage medium skin tone,negative
11745,NUEVO VÍDEO He hecho una TONTERÍA Aunque decir una sería quedarse corta Like y,positive
11746,#elvacilondelagatita #halloween party hialeahpark,negative
11747,PR Ya te extrañaba #Home #family #weekendPR,positive
11748,que annoying,negative
11749,Stay home mom Una forma familiar de decir Ama de Casa Ever since Evan was born she became a stay at home mom,neutral
11750,#ThisCouldBeUsBut you are n't Chuck Bass jaajajaja,positive
11751,Me costó entender es poesía y hay que leer con cuidado ella está en embarazo eso creo y And I may swoon from all this swell,neutral
11752,El vlog de hoy ESTA SUERTE NO ES NORMAL,positive
11753,Deja Te acompaño Pues winking face Why you being fake no me Dejes Wey que sin ti no Puedo Vivir loudly crying face face with tears of joy two hearts,neutral
11754,Pasándola relax en buena compañía,positive
11755,gracias por llamarme gorda face with tears of joy Hahaha pero si he is relieved face,neutral
11756,It 's funny tho porque es lo mismo de nuevo,neutral
11757,Piensa en inglés Cómo dices que cuando ibas conduciendo tu automóvil un agente de la policía te hizo parar y te pidió tus papeles next,negative
11758,Para estar aburrido no me ha quedado mal el diseño de la RAZORBACK eh zombers JAJAJA,positive
11759,Buenas noches Zombers Que descanseis face savoring food,neutral
11760,lol ya estas and claro,neutral
11761,Imaginate a mi slow lol,negative
11762,Como no amarte VIERNES #tgif outfit del día Blusa Black pant Envíos #comenzoelfindesemana,negative
11763,Tengo que parar de coger naps,positive
11764,Tengo ganas de chapiar los snacks de los prepas del año que viene que están en la uni en orientación face with tears of joy,neutral
11765,esta cancion me hace feliz y a la vez me da depresion,neutral
11766,Antes trabajaba en Freshmart y ahora en una tienda de ropa so le digo a la gente buen provecho cuando se compran una camisa,neutral
11767,fajardo has a great point there jajaj,positive
11768,Has descargado el Univision Conecta app de Gana puntos y podrías ser el juez de #LaBanda,positive
11769,Buen Provecho Please no me digas q Doritos y Coca Cola jajaja,positive
11770,Yo prefiero quemar todo porque aja después quien recoge eso El bichhhhhh,negative
11771,Mi perra está enferma y toda mi familia ha llamado a casa a ver como está jajaja que cute,positive
11772,Jajajajajajaja lesbihonest youuu knowwww it girlfriend smirking face smirking face,positive
11773,I hate when my mom makes enchiladas loudly crying face enraged face,negative
11774,Fittings de ultim hora #billboardsregional #redcarpet,neutral
11775,IRONMAN VS CAP AMÉRICA CIVIL WAR KRONNO ZOMBER NERY GODOY Videoclip Oficial vía,positive
11776,Campeon Really Hit Me In The Heart smiling face with heart-eyes smiling face with heart-eyes,positive
11777,El vlog de hoy pequeños ojos de cuervo VIGILANDO A LOS PIRATAS,neutral
11778,Zombie GIRL Color de ojos Kronno Kronno Zomber Blancos smiling face with heart-eyes skull,positive
11779,Cold shoulder Desprecio I tried to hug her but she gave me the cold shoulder,negative
11780,Extraño eso de tener dates y con quien poder hablar cuando necesitaba molestar a alguien,positive
11781,Sinceramente no quiero ver ese en el senior countdown,positive
11782,TAQUILLAS DEL AFTER DE ASJ DE LA GHETTO Y MUCHO MÁS ESTE MARTES,positive
11783,Mi otra mitad,positive
11784,me estoy llevando toda esta ropa qur tendre que lavar ohhhhh fuuuck,positive
11785,Búscalo Spice omelette de Dunkin Donuts #elvacilondelaGatita,positive
11786,Yo lo que necesito es un buen beso que me ayude a olvidarme de to,positive
11787,All in your head Te lo estás imaginando Person Do you think she hates me Person No it ’s all in your head,negative
11788,Que loco fue este weekend,neutral
11789,Jajajaja jurau hello es esther,neutral
11790,Something 's gotta give Algo así como hay q sacrificar algo I ’m not making enough money something ’s gotta give,negative
11791,Agarrar a quien te gusta de la mano es uno de los feeling mas cabrones del mundo,positive
11792,Este cabroncito es más presenta 'o puñeta,negative
11793,Seguramente hoy habrá directo en YouNow Contad que será sobre las ocho o nueve de la tarde Y ahora a grabar para YellowMellow VAMO,negative
11794,#Repost ninelconde with repostapp gracias por este look que use en,negative
11795,Mano estoy apunto de darle unfollow a medio tw,neutral
11796,tu carnita ah de salir bien beat up,negative
11797,con la best,positive
