,Sentence,Label
2910, Kidu trailer. Mammukka ningal vere level aanu,Positive
2911, Ithu dislike adichavar ikka fans mathramayirikum ennathan,Negative
2912, first day padam kanan pokunnavar adi,Neutral
2913, Natural venam polum side lottu maarinikke anganullavar korach mass okke nallaatha,Negative
2914, 0:28 - 0.33 athu ingerkkk matrame patttu... Sheriyalle.. :),Positive
2915,Nairsab last ikka and piller kettipidikkunna scene orma vannu enik...,Neutral
2916, Athu ___ Makkladaa ee jathi iteamsoka dislike cheyyunaaa.... Raju vs Lalu...,Negative
2917, Tripple strong nnn paranjapam daridryam akumn vjarich....idh takarthuto....waiting...ee prayatilum thalarata aavesham....ingal vallatoru manusyan thanne,Positive
2918, P K Ramdas enna vanmaram vinu pagaram aru...athanu chodiyam?,Neutral
2919,Jayetta ee xmas angu kondu poyko,Positive
2920,1:36ill nalla clarityill vechu pause cheythu nokiya gunum kondu nilkunna rajuvettane kanam clear aayi,Neutral
2921, Nte ponnu rakshyillaa,Positive
2922,Ithuvare ee cinema kannathar like adi oru comment idu,Neutral
2923, Ethu polikkum pinnalla,Positive
2924,Trailer ethu pola kanikana ayirunnu eni 28march vara weight cheyan avilla ....heavy mass,Positive
2925,Ente line ente Peru helan ennanu 🤩,Neutral
2926, Jayettan + Thrissur Oru Ugran PooraM Kodiyeri makkale...  katta waitin,Positive
2927,Adipoli FDFS thanne kaanum. Pulimurugan onnum ithite athra  varathilla. Katta waiting,Positive
2928, 1:35 aa purakil nikkunnath prithviraj aano,Neutral
2929,Adhikam show kaanikkanda odiyan oruma undallo alle,Negative
2930, Adukala oru aan kutiye palathum padipikum.....parasyam kand vannavar...,Neutral
2931, kaalame ini pirakkumoo ithpoloru vismayam   Mamukka___,Positive
2932, Jai marikkunnath kandappol othiri sangadamaayi,Negative
2933, Bilal john kurishingalinte aniyan aano ini,Neutral
2934, I lik both lalettan and ikka  madhuraja kollam gud ishtyi trailer but lucifer vere level tanne anu,Positive
2935, Ente ponnu ikka nigal vere level aanu,Positive
2936, Goosebumps  kidilan trailer  #FDFS #GAMECHANGEROFMOLLYWOOD,Positive
2937, Mohan Lal ayirunnenkil super ayene ..ithu chapli ayi poyi...,Negative
2938, minister raja (raja part 3 ) enn moviek katta waiting aakunnavar like adiku,Neutral
2939, INI aarum UNDA enna peril kaliyaakkilla.oru adaar trailer,Positive
2940,Uluppillathavanmaaru script writer ude peru polum vechilla.,Negative
2941, Dislike adichavarokke  ith okke kanditt engane dislike adikkaan saadhikunnu uvve,Neutral
2942, last le aa idi ntammooo Range saanam,Positive
2943, Innum 5 thavana kandath njan mathramano,Neutral
2944, Usmaane odikkodaaaa dhende theeyum pokayum parrappichondu oru kooottam baranu,Neutral
2945, E padathinte making ushar aanenu thonunu..  Trailer kanditt padam kandathokem thallipoli aayirnu.  But trailer pwolichu,Positive
2946,2 times ee movie Njan kandu,Positive
2947, Trailer 5 il kooduthal kandavar like,Neutral
2948, Etinte camera man super Annu big salute,Positive
2949, padam kandathinu shesham trailer repeat adichu kanunnavar adi like..,Positive
2950, Teaser kandappo cherthayittt sankadayi. But trailer kidu. Oru raksheeelya,Positive
2951, Eee oru movie കൊണ്ട്‌ mohanlal fan aakumennu തോനുന്നു katta waiting,Positive
2952, 25il kooduthal kandavarkk like adikkaanulla comment,Neutral
2953, Neerali lifetime views...  800K V 29K likes 1.9 K cmnts,Neutral
2954, Njan oru lalettan fan allengilum trailer kandappo...ee film kalakkum orappa....mega super hit aagum....urappe..,Positive
2955, Kgf chapter 2 nu vaikalam pola,Neutral
2956,740 kuru potti,Negative
2957, Orotta variyil paranjal 68 kaarante Azhinjaattam ...... Wait and see,Positive
2958,Lalettaa!!! Raju chettai. .. such a promising trailer!!!  RONJAAAMAM!!!!,Positive
2959, Tiyaan & Kammara Sambhavam  #Lucifer Lallettan Fance  like Here,Neutral
2960, Trailer kandittt ith oru puthiya anubavam aayirikkum a new kazhcha in Malayalam movie,Positive
2961, Comments vayichppo oru karyam manasilayi.... Ethu njagade LALETTAN ANN,Positive
2962, Dislike adukunna pooo maklkekk anta veral gift,Negative
2963, Kanditt madhura raja trailer il ninnum oru story illatha moviyaanenna feel kitty,Negative
2964, Njan vicharicha pole alla ketto...sambhavam kidukkiyittundu,Positive
2965,Rajauda kalii enum keralam kannan pokunnaa olluu🤩🤩,Positive
2966, OMG  lalettaaaa ummmaaaaa rajuvettaaa ningal marana mass anu.,Positive
2967, Nammude prithvi amgane veruthe onnum direct cheyillalloo... Lalettante kure nallukalyi irangunnathil aattavum nalla movie....,Positive
2968, Ethu pollickum 2 days kondu 1 millon pulimuragan 3 days edathu 1 million adikkan  Ekka da,Positive
2969, Ente ponnu...kiduve...🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰 Ikkkkaaaa       Kidu.bgm🥰🥰🥰,Positive
2970, Havy havy super super kidu kidu 🤘🤘,Positive
2971, Bahubaliyumayi kattakk nikkan pattiya padam. Mammmookka U are still young,Positive
2972, Kidu trailar....lalettan king of Indian cinima..,Positive
2973,Ente ponno..... Heavy.... BGM... Ikka pinne parayanilla....2 looks kidilosky 🤩🤩 Overall kidukkachi aahn Mone...,Positive
2974, Mammokkaaa katta waiting for this movie,Positive
2975, Surajettan ippol kadhapathramayi jeevikkukayanu.. mikka cinemakalilum,Positive
2976, Raja 100 cr urappullavar adi like,Neutral
2977, immathiri item ellam abhrapaliyil kananamenkil innum ee arupathiyettukaran orungiyiranganamennathu enthoru virodhabhasamanu #proudofyou mammookka,Positive
2978, Vivek obreoi sound nalla paraichaya arudey sounda aryo arkengilum,Neutral
2979, 1:10 ee scene onnum cinemayil illa.... Pattich,Negative
2980, Vere level ... Onnum parayan ella....,Positive
2981, Dileepettante kudumba cinema kaathirikkunnavar please like,Neutral
2982, Good will uplaod aakitum. Why view koravu?,Neutral
2983, Ikka polichu athum e prayathil love u ikka,Positive
2984,trailerinaayi kaathirunnavar like button adich pottikkk,Positive
2985,Aa kurishil christinte thala odich vechekunnu... raju brilliance,Positive
2986, Dileepum anusitrarem oreclassil irunnu padichatha ennude para. Adipoli cinema,Neutral
2987,Kandu....nalla movie....Suraj oru rekshayumilla.....jeevich kanichu.... award urappa....nalla movie....comedy + love + Sad.....kunjappan Pwoliya.....,Positive
2988, vijay sethupathi rajinikanthinte villanayapole  tovino thomas lallettante villanavumo,Neutral
2989, MURALI GOPI NINGALUDE DIALOGUE PWOLIYAANU. ..MWTHE,Positive
2990, 200k like ayo ennu nakkan vannar like,Neutral
2991,Lalettan kidu Raju Etta super trailer,Positive
2992, Trailer releasin munpe vann dislike adich pokunna kure vaanangal... 🤐 antha bayam irkattum...,Negative
2993, Sohan seenulal ne kandathode mood poyi,Negative
2994, Youtube hang ayo views update akunilallo,Neutral
2995, trailer thudangunnathinu mumbu nnallathavanam annu aagrahichavar like adikku!!!!!!,Neutral
2996,Nirasha varuthathe ... Nalloru movie pratheekshikunnu Kure nalukalkku shesham Oru moviek  pokanam. Ennu moham,Positive
2997, Padam kandu mass alla maranamass,Positive
2998, Poi balalsangam chyum allenki petrol ozhichu kathikum....,Neutral
2999, Ikka ullath kond mathram Trailer  Kaanan vannathaa,Neutral
3000, Comment vaayichathu kondu video sradhikaan pattiyilla..athond Veendum kandu ..ippo VeendumIni ethra vettam kaanumenn dhaivathinu ariyaam    Edits:- ikka uyir,Neutral
3001, Wowww.. Amazing.. Katta waiting.. Ikka and unni.. Super..,Positive
3002, Rajayum rajede pillarum stonga tripple strong,Positive
3003, 192k views and 196k likes masmarikam,Positive
3004,njan ikka fan aaan!  lalettante oru nalla thirichu varav pratheekshikunnu......rajuvettan direction super aayittund!,Positive
3005, orupad padikal. fight  tvm model school.enaganum ano,Neutral
3006, Onnil kuduthal kanda trailer ambooo powli....,Positive
3007, Mamankathinte naatukar tirur tirunnavayakkar adi like,Neutral
3008,Adicholu etra dislike veenelum kuru pottichittu oru kaariyavum illa,Negative
3009, Kola mass ennu thoniyavar evdea like adiku,Positive
3010, Paat pole alla mone..... Ith polikkum,Positive
3011, Polikkum mammukkante pattalam movie orth poyath njaan maatramaano..??,Neutral
3012, aarokke first  showkk pokum ? fdfs arokke like adikk  🤔🤔????,Neutral
3013,Jimitt fans jimittinte theettam thinnaan nokk myrukale,Negative
3014,D companyile  jayasurya  ariyuo  ningalk  athaan  vera  level,Positive
3015,Sunny chechiye kaanan vannathu njan maathram aano,Neutral
3016, KANJI CHODHICHU INI ARUM VARARUTH ASSAL BIRIYANI THANNE ANGU THANNU VITTITTUNDENNU PARANJEKKU,Positive
3017, Mammootty fans polum like adichu pokum adaru trailer,Positive
3018, E filim ethe vare kanathavar undo,Neutral
3019,Mammooka fans sub my channel  Keri vaa makkale,Neutral
3020, BEST WISHES TEAM  Abrahaminte Santhathikal,Positive
3021, Madhura raja....kandadhil vechu adipoli thagarppan movie...mammukka,Positive
3022, Etta padam kandu oru rakshayillatta another 100cr loading,Positive
3023,Nalla rasam ubdae,Positive
3024, Padam kand kazhinjathin shesham vannavar like adikk,Neutral
3025, Poram lokham ariyatte HBO Channelil parashiraja kanaichath pole .peranpu pole ikkayilude malayala cinimaye ariyatte .,Neutral
3026, Laletttaaaa heavy padam industrial hit definite,Positive
3027, LALLETAN FANS LIKE BUTTON ADICHU POTIKKE,Neutral
3028, like  mammmukkka  fans frm  mangalore,Neutral
3029, Fairman oorma vannath enikk matramano,Neutral
3030, Usmaane....vegam vaarikettiperukkeda...theeyum pokem parapichond oru koottam varunundeda....,Neutral
3031, Oru dubbing padathinte trailer pole.  kidu,Positive
3032, Ore daivam... pakshe marannamila.....lalettan... Eshtam...... Stephen,Positive
3033, Last dialogue kalakkki makkale  Surajeetan poliyalleeeee,Positive
3034, King manavalan fans like here #manavalan,Neutral
3035, Maranamass padam....Padam kandittum njan thaa trailer kaanunnu,Positive
3036, Padam kandit trailer kanan vannavarundooo,Neutral
3037, Cinema iragiyittum view cheyyunnavar like adi,Neutral
3038, Super acter nammude lalettan Super hero nammude lalettan,Positive
3039,Katta waiting aay ullavar like adikk,Positive
3040, Athoru valya kathaya Mone paranju thudangiyaal oru 10-30kollathe charithram parayendivarum,Neutral
3041,Prakadanam kondum perfromace kondum elllavarum theatre thakarkan pokunna mamangam🤩🤩🤩🤩🤩🤩🤩🤩🤩.....unni mukundhan oru vazhi thiriv aavate ee movie,Positive
3042,Bollywood film Newton inte remake aano?,Neutral
3043,Big b 2.. nu wait cheyunavarr udoo,Neutral
3044, അമ്പോ ടീവിയിൽ headlines kandathum oodi phoneduthu ithu kanaan .....adipoliyayittund,Positive
3045,Akka uyir.. Ikka ma... alle venda.. Maarakam..,Neutral
3046, Shwaasam adakki pidich trailer kandavar adik like,Positive
3047, Thrissur pooram trailer  hidden details,Neutral
3048, Kalam marum kathakrith marum katha marum pakshe Vikaram onne onne ollu one and only mammookka,Positive
3049, Mammookka Nte Look Vere Level,Positive
3050, Once a raja always a raja,Neutral
3051, Woah!!kidu TrailerMammukkaaThis Eid z awesome,Positive
3052, eth theatre allaam onn  kulukkum,Positive
3053, Trailer erangiyilla adhinu munpe pedich thoori dislike adikunna mammunnyolikal,Negative
3054, Ettan da 6million views L.... M..wood mohanlal,Positive
3055, Telugu film pole masss  trailer,Positive
3056,ee chengayikk 68 aano alla 28 aano ejjathi enrgy  kandtt kili paariya pole,Positive
3057, Kidukkachi  laletta ningal mass alla kolamassanu,Positive
3058, endh kashtaman idh trailer alla teaser ann,Neutral
3059, Raja 2 teaserinu  shesham kaanunnnavar like,Neutral
3060, Mammookka fight ohh romam ezhunetu nililkkum,Positive
3061, Ee onam ini arum nokkandaa ettan parayan paranju,Positive
3062, 50 parku  vila  ellaa,Neutral
3063, Oru rakshayum illa... adhi gambeeram ennu parajal idhanu namichu,Positive
3064, Lalettan fans like adiche .......lalettan ki.......mmmmaaaa,Neutral
3065,Dislike adichavark trailer ishtapedanjitto അതോ lalettaneyo. എതായാലും ninnodokke പുച്ഛം മാത്രം. Its ettans swag,Negative
3066,Mammokkayude madurarajakku shesham  adutha super hit,Positive
3067, Ithrem aniyanmar vijarichal 1m like opikan patille,Neutral
3068, November 6 num vann nookunnavar undo🤔,Neutral
3069, Ippozhum repeated kaanunna ikka fans ndo,Neutral
3070, Ithu oru thivasam konde 1m adikum,Neutral
3071, Nalla movie aanennu thonunu.....vineeth sreenivasan undallo....,Positive
3072, Madhura raja nalla cinema ano?? Plz reply,Neutral
3073, Odiyan fans like here.100 CR collectn kitumnu orapullavar like,Neutral
3074, Kalu odinja sidheeq veendum policayi,Neutral
3075, Oru raksha illa makkal poli padam like,Positive
3076, Long live ikka  Long live ettan  Long live Malayalam movie,Positive
3077,Verified channel IL eddadde,Neutral
3078, Lalettan powlich..   love you laletta,Positive
3079, Appo bilal ee idakkonnum varulle Happy birthday ikka,Neutral
3080,Lalltten fansinte best of luck. For dilepptan,Neutral
3081, Thalkalam dq um rajum nivinum okay padanjarottu thirinjirinno,Negative
3082, ഇക്ക മാസ്സല്ല മരണമാസ്സാ ...   Abrahaminte Santhathikal Kidu Status Video     Max,Positive
3083, Bro support koduthilenkilum dislike adikkathirunoode .,Negative
3084, Muruganae kolan stephen thanae vendi vannu enn urapp ulavar like adich pwolik.,Neutral
3085, Ithinidakk 2 pearum dislike paniyum kashttam,Negative
3086, Ikka Ella malayalikaludeyum ahangaramaya vigaramanu . love uuuuuuuuuuuuuuuuuuuuuuuu ikkakkaa,Positive
3087, Views 17k.. likes 100k .. itenda ingne?,Neutral
3088, Dec 14 poraamm kodde kerre makaallle,Positive
3089,Prithviraj venamenn parayunnavar adi oru like,Neutral
3090, Vindum vindum repeatadichu kanunna lalettan fans undel ivide likeadi,Neutral
3091, Eppozhum views koodunno ennariyan vendi varunnavar undo,Neutral
3092, Idakkidakk vannu romaanjam kollunnavar like adi,Positive
3093, Ente athippaara ammachi ikka ithu engottaaaaaaa,Neutral
3094, 9 min...54 k like.....madhura rajaa daaa,Neutral
3095, Ufffff .... katta katta waiting ...   Goosebumps,Positive
3096,Odiyan trailer nakalum katta waiting Lucifer,Positive
3097, Oru ghum illaa,Negative
3098, Hufff bgm.ikkka mass pakka masss,Positive
3099, Govt school pillar ku like adikkan ulla place,Neutral
3100, 100 cr aanannu Antony parayaan paranju,Neutral
3101, Ippo time 2:34 am... Kannunavar,Neutral
3102, Ikka polikumen urappullavar like and comment please,Neutral
3103, Aval aa kadele freezer il alle.  Ithipo kadha motham ondallo trailer il.,Neutral
3104, Oh mass o mass laletta katta waiting....Bgm,Positive
3105, Thalaivaaaaa  views nokan ratri 2manik alaramvechenitu rajada pillaru ട്രിപ്പിൾ stronganu theliyikum wait,Positive
3106, Ente ikka oru rakshem Ulla,Positive
3107,Mamangam mohanlalum marakkar mammookkayum ayirunnenkil.ith chanthuvine ormippikkunnu,Positive
3108, Dislike adichavanmar madhura rajayude karyam onnu orthu vechoo,Negative
3109, Polichu...  namude ലാലേട്ടൻ.. ...  rajuchettan,Positive
3110,Onnum parayanilla... 🤗🤗🤗  Lalettane kanicha ella bhagathum adhehathinte mikavu karanam ente mughathinnu  chiri marittillayirunnu.. Great great great,Neutral
3111, Varan irikkunnath mass padam matram alla  Comedy entertainer kudiya,Positive
3112, 4 bangalikal mannu valichu kadalilekk ittal theeravunnathe ullu ninte Japan,Neutral
3113, Eth kandappooll prithvi rajinee ormavannavar like adiii,Neutral
3114, Myru padam Cash poyii.... Eee kunnakk inganathe padam cheyyathe irunna pore....,Negative
3115, Lalettan Lucifer pwolich.... aduttat Mammookka de Madura Raja.... malayalatile 2 megastars,Positive
3116, Avalude name veykkunille avar lead cheyyunna film alle..,Negative
3117, Padam onnu eragikotteda pahayanmare appalekum chelakkan kuthirikunu ororthanmaru.. Onnu poyinada..,Negative
3118, Ith nice aakum..  sure aanu,Positive
3119, Ithu pwlikkum..... King is back  lvu ikkaaaa,Positive
3120, Moood poyi mood poyi aa sabune kandappol mood poyi,Negative
3121, Trailer ennoke paranja ethanu ..ente ponn hari anna ethonn onn eduth kaanu,Positive
3122, Kurre  Ekka Duranthangla Unlike Thudangitt indalla,Negative
3123, Oru singam mmayam..  pwoli trailer,Positive
3124, FDFS book cheyyum ennu urappullavar ivde likikkoo,Positive
3125, Luciferine malarthi adikkaan RAJA vannu makkale,Positive
3126, Makkale ellavarum share cheyyu like Adi namuk thakarkande come fast,Neutral
3127, Ikkante voice kelkumbo thanne romanjam.. bakki pinne parayannoo.... Ikka ningal vere level annu,Positive
3128, kk anu   stunt #ptr ishtam ikka   stry,Neutral
3129,One million nu ini kurachoode...,Neutral
3130, Trailer 50il kooduthal thavana kandath njan maathramaano Anna ben vineeth yettan izhtam,Positive
3131, Lal fans kurachu kashttapedu unlike adichuuu,Negative
3132, Like ethra aayanne idakke idakke vannu nokkunathe njan mathramano,Neutral
3133, 9.6k dislikes from Antony perumbavor ( undaya.......),Neutral
3134,Super mass ailla poli mass look,Positive
3135, Last thalaiva tonum ikkante jumbum,Neutral
3136, Muzhuvan ipo kanikunila. Baki theatril kanaam,Neutral
3137, 6.4k dislike ... Ijjathii rodhanam annaloo ....,Negative
3138,Lalettane konde pattu super script aayirikum,Positive
3139, sunny chechi fans undel like adi,Neutral
3140, policekaarante nenjath chavitti nilkunnath maathram kaanan theatril poyavar aarelum undo?,Neutral
